id_date;region;DEP;retail_and_recreation;grocery_and_pharmacy;parks;transit_stations;workplaces;residential
25/09/2020;Pays de la Loire;85;2.0;6.0;90.0;23.0;-7.0;2.0
25/09/2020;Nouvelle-Aquitaine;86;-18.0;-5.0;32.0;6.0;-15.0;3.0
25/09/2020;Nouvelle-Aquitaine;87;-15.0;-4.0;42.0;19.0;-15.0;3.0
25/09/2020;Grand Est;88;-17.0;-3.0;16.0;27.0;-14.0;3.0
25/09/2020;Bourgogne-Franche-Comté;89;-13.0;-7.0;44.0;-15.0;-16.0;4.0
25/09/2020;Bourgogne-Franche-Comté;90;-13.0;-5.0;5.0;-1.0;-17.0;4.0
25/09/2020;Île-de-France;91;-18.0;-5.0;-8.0;-19.0;-25.0;6.0
25/09/2020;Île-de-France;92;-30.0;-12.0;-26.0;-24.0;-35.0;9.0
25/09/2020;Île-de-France;93;-26.0;-9.0;-19.0;-19.0;-26.0;6.0
25/09/2020;Île-de-France;94;-24.0;-5.0;-36.0;-22.0;-27.0;7.0
25/09/2020;Île-de-France;95;-18.0;-9.0;-5.0;-52.0;-25.0;7.0
25/09/2020;Corsica;210;35.0;40.0;330.0;36.0;-5.0;2.0
25/09/2020;Corsica;220;16.0;24.0;164.0;38.0;-8.0;4.0
26/09/2020;Auvergne-Rhône-Alpes;1;-15.0;-1.0;18.0;-25.0;-9.0;3.0
26/09/2020;Hauts-de-France;2;-21.0;-5.0;18.0;-15.0;-11.0;3.0
26/09/2020;Auvergne-Rhône-Alpes;3;-20.0;-4.0;49.0;16.0;-9.0;3.0
26/09/2020;Provence-Alpes-Côte d'Azur;4;-7.0;8.0;68.0;-38.0;-5.0;2.0
26/09/2020;Provence-Alpes-Côte d'Azur;5;-40.0;-30.0;-29.0;-51.0;-19.0;4.0
26/09/2020;Provence-Alpes-Côte d'Azur;6;-16.0;-5.0;24.0;-11.0;-8.0;2.0
26/09/2020;Auvergne-Rhône-Alpes;7;5.0;8.0;100.0;-17.0;6.0;1.0
26/09/2020;Grand Est;8;-13.0;-11.0;32.0;-46.0;-6.0;3.0
26/09/2020;Occitanie;9;-21.0;-2.0;11.0;-35.0;-1.0;5.0
26/09/2020;Grand Est;10;-21.0;-4.0;47.0;-31.0;-8.0;3.0
26/09/2020;Occitanie;11;-8.0;3.0;35.0;15.0;1.0;4.0
26/09/2020;Occitanie;12;-7.0;-2.0;55.0;50.0;-2.0;3.0
26/09/2020;Provence-Alpes-Côte d'Azur;13;-22.0;-4.0;-2.0;-24.0;-10.0;4.0
26/09/2020;Normandy;14;-5.0;2.0;74.0;23.0;-2.0;1.0
26/09/2020;Auvergne-Rhône-Alpes;15;-6.0;8.0;36.0;-3.0;1.0;3.0
26/09/2020;Nouvelle-Aquitaine;16;-18.0;2.0;24.0;-13.0;-7.0;2.0
26/09/2020;Nouvelle-Aquitaine;17;-4.0;4.0;57.0;17.0;8.0;3.0
26/09/2020;Centre-Val de Loire;18;-12.0;-3.0;40.0;-21.0;-9.0;2.0
26/09/2020;Nouvelle-Aquitaine;19;-16.0;0.0;31.0;-3.0;-10.0;2.0
26/09/2020;Bourgogne-Franche-Comté;21;-23.0;-3.0;16.0;-32.0;-4.0;2.0
26/09/2020;Brittany;22;-6.0;-2.0;74.0;22.0;1.0;2.0
26/09/2020;Nouvelle-Aquitaine;23;-6.0;5.0;39.0;-3.0;-5.0;1.0
26/09/2020;Nouvelle-Aquitaine;24;-9.0;4.0;45.0;-15.0;-1.0;2.0
26/09/2020;Bourgogne-Franche-Comté;25;-22.0;-6.0;17.0;-15.0;-1.0;3.0
26/09/2020;Auvergne-Rhône-Alpes;26;-12.0;-4.0;46.0;15.0;-4.0;2.0
26/09/2020;Normandy;27;-13.0;-5.0;73.0;16.0;-10.0;3.0
26/09/2020;Centre-Val de Loire;28;-13.0;-4.0;53.0;-11.0;-7.0;2.0
26/09/2020;Brittany;29;-14.0;-1.0;70.0;19.0;2.0;1.0
26/09/2020;Occitanie;30;-12.0;1.0;63.0;-5.0;-6.0;2.0
26/09/2020;Occitanie;31;-28.0;-10.0;-38.0;-25.0;-14.0;5.0
26/09/2020;Occitanie;32;-10.0;-1.0;26.0;;0.0;4.0
26/09/2020;Nouvelle-Aquitaine;33;-22.0;-5.0;-23.0;-23.0;-11.0;5.0
26/09/2020;Occitanie;34;-9.0;1.0;45.0;-4.0;-1.0;2.0
26/09/2020;Brittany;35;-20.0;-5.0;47.0;-10.0;-6.0;2.0
26/09/2020;Centre-Val de Loire;36;-15.0;-3.0;46.0;29.0;-2.0;2.0
26/09/2020;Centre-Val de Loire;37;-15.0;-8.0;55.0;-7.0;-10.0;2.0
26/09/2020;Auvergne-Rhône-Alpes;38;-28.0;-10.0;-24.0;-39.0;-14.0;4.0
26/09/2020;Bourgogne-Franche-Comté;39;-14.0;-7.0;27.0;-10.0;-4.0;3.0
26/09/2020;Nouvelle-Aquitaine;40;-9.0;1.0;47.0;-7.0;3.0;5.0
26/09/2020;Centre-Val de Loire;41;-1.0;-2.0;63.0;3.0;-6.0;2.0
26/09/2020;Auvergne-Rhône-Alpes;42;-18.0;-8.0;11.0;-16.0;-13.0;3.0
26/09/2020;Auvergne-Rhône-Alpes;43;-4.0;5.0;77.0;48.0;2.0;2.0
26/09/2020;Pays de la Loire;44;-17.0;-10.0;51.0;-2.0;-2.0;1.0
26/09/2020;Centre-Val de Loire;45;-14.0;-7.0;48.0;-14.0;-7.0;2.0
26/09/2020;Occitanie;46;-8.0;8.0;62.0;134.0;-2.0;2.0
26/09/2020;Nouvelle-Aquitaine;47;-14.0;-2.0;18.0;-17.0;-1.0;3.0
26/09/2020;Occitanie;48;31.0;30.0;121.0;;10.0;2.0
26/09/2020;Pays de la Loire;49;-21.0;-7.0;26.0;11.0;-11.0;2.0
26/09/2020;Normandy;50;1.0;2.0;81.0;10.0;5.0;1.0
26/09/2020;Grand Est;51;-23.0;-9.0;-17.0;-24.0;-15.0;3.0
26/09/2020;Grand Est;52;-20.0;-5.0;20.0;-43.0;3.0;3.0
26/09/2020;Pays de la Loire;53;-16.0;-6.0;36.0;12.0;-7.0;1.0
26/09/2020;Grand Est;54;-19.0;-10.0;3.0;-11.0;-11.0;3.0
26/09/2020;Grand Est;55;-16.0;-4.0;24.0;-23.0;-4.0;3.0
26/09/2020;Brittany;56;-7.0;1.0;84.0;13.0;7.0;1.0
26/09/2020;Grand Est;57;-20.0;-3.0;11.0;-20.0;-11.0;3.0
26/09/2020;Bourgogne-Franche-Comté;58;-12.0;-7.0;54.0;6.0;-6.0;2.0
26/09/2020;Hauts-de-France;59;-24.0;-11.0;-24.0;-25.0;-14.0;4.0
26/09/2020;Hauts-de-France;60;-14.0;-6.0;20.0;-11.0;-9.0;3.0
26/09/2020;Normandy;61;-14.0;-8.0;50.0;35.0;-6.0;1.0
26/09/2020;Hauts-de-France;62;-19.0;-10.0;-7.0;-11.0;-8.0;4.0
26/09/2020;Auvergne-Rhône-Alpes;63;-26.0;-5.0;9.0;-23.0;-9.0;3.0
26/09/2020;Nouvelle-Aquitaine;64;-21.0;-4.0;-3.0;-15.0;-7.0;5.0
26/09/2020;Occitanie;65;-33.0;-10.0;-44.0;-11.0;-9.0;4.0
26/09/2020;Occitanie;66;-15.0;2.0;52.0;0.0;2.0;4.0
26/09/2020;Grand Est;67;-24.0;-12.0;-21.0;-19.0;-11.0;3.0
26/09/2020;Grand Est;68;-16.0;-12.0;-3.0;-39.0;-7.0;4.0
26/09/2020;Auvergne-Rhône-Alpes;69;-24.0;-9.0;-27.0;-22.0;-15.0;3.0
26/09/2020;Bourgogne-Franche-Comté;70;-16.0;-2.0;20.0;-4.0;-6.0;3.0
26/09/2020;Bourgogne-Franche-Comté;71;-18.0;-11.0;33.0;-41.0;-4.0;3.0
26/09/2020;Pays de la Loire;72;-15.0;-11.0;34.0;16.0;-10.0;2.0
26/09/2020;Auvergne-Rhône-Alpes;73;-45.0;-28.0;-55.0;-74.0;-29.0;5.0
26/09/2020;Auvergne-Rhône-Alpes;74;-28.0;-13.0;-36.0;-33.0;-14.0;4.0
26/09/2020;Île-de-France;75;-35.0;-18.0;-35.0;-17.0;-20.0;2.0
26/09/2020;Normandy;76;-18.0;-5.0;19.0;-9.0;-10.0;2.0
26/09/2020;Île-de-France;77;-18.0;-5.0;19.0;-7.0;-10.0;3.0
26/09/2020;Île-de-France;78;-15.0;-3.0;-2.0;-9.0;-14.0;2.0
26/09/2020;Nouvelle-Aquitaine;79;-18.0;-5.0;35.0;10.0;-5.0;2.0
26/09/2020;Hauts-de-France;80;-13.0;3.0;65.0;17.0;-2.0;3.0
26/09/2020;Occitanie;81;-26.0;-1.0;-36.0;0.0;-10.0;4.0
26/09/2020;Occitanie;82;-21.0;-10.0;-3.0;2.0;-13.0;4.0
26/09/2020;Provence-Alpes-Côte d'Azur;83;-4.0;5.0;56.0;13.0;-1.0;3.0
26/09/2020;Provence-Alpes-Côte d'Azur;84;-12.0;2.0;63.0;17.0;-10.0;2.0
26/09/2020;Pays de la Loire;85;0.0;3.0;97.0;33.0;11.0;2.0
26/09/2020;Nouvelle-Aquitaine;86;-16.0;-4.0;37.0;-2.0;-7.0;2.0
26/09/2020;Nouvelle-Aquitaine;87;-20.0;-8.0;24.0;15.0;-5.0;3.0
26/09/2020;Grand Est;88;-24.0;-9.0;12.0;0.0;-5.0;4.0
26/09/2020;Bourgogne-Franche-Comté;89;-13.0;-4.0;80.0;-40.0;-4.0;3.0
26/09/2020;Bourgogne-Franche-Comté;90;-20.0;-7.0;-32.0;-16.0;-2.0;4.0
26/09/2020;Île-de-France;91;-17.0;-4.0;25.0;-13.0;-14.0;2.0
26/09/2020;Île-de-France;92;-26.0;-13.0;-3.0;-16.0;-18.0;2.0
26/09/2020;Île-de-France;93;-23.0;-6.0;11.0;-10.0;-18.0;3.0
26/09/2020;Île-de-France;94;-21.0;-6.0;-24.0;-16.0;-17.0;2.0
26/09/2020;Île-de-France;95;-15.0;-9.0;27.0;-55.0;-18.0;3.0
26/09/2020;Corsica;210;34.0;35.0;271.0;95.0;19.0;2.0
26/09/2020;Corsica;220;21.0;20.0;148.0;236.0;9.0;1.0
27/09/2020;Auvergne-Rhône-Alpes;1;-21.0;-4.0;-26.0;-15.0;-8.0;4.0
27/09/2020;Hauts-de-France;2;-20.0;-7.0;8.0;-2.0;-6.0;2.0
27/09/2020;Auvergne-Rhône-Alpes;3;-29.0;-13.0;2.0;31.0;-10.0;3.0
27/09/2020;Provence-Alpes-Côte d'Azur;4;11.0;16.0;73.0;-25.0;-5.0;2.0
27/09/2020;Provence-Alpes-Côte d'Azur;5;-48.0;-36.0;-24.0;-39.0;-21.0;2.0
27/09/2020;Provence-Alpes-Côte d'Azur;6;-19.0;-9.0;2.0;-14.0;-1.0;2.0
27/09/2020;Auvergne-Rhône-Alpes;7;15.0;26.0;63.0;-22.0;9.0;1.0
27/09/2020;Grand Est;8;-7.0;-3.0;63.0;-22.0;-1.0;2.0
27/09/2020;Occitanie;9;-19.0;2.0;20.0;;1.0;3.0
27/09/2020;Grand Est;10;-36.0;-14.0;20.0;-13.0;-8.0;3.0
27/09/2020;Occitanie;11;-7.0;5.0;14.0;20.0;5.0;3.0
27/09/2020;Occitanie;12;-12.0;-7.0;30.0;64.0;-1.0;4.0
27/09/2020;Provence-Alpes-Côte d'Azur;13;-26.0;-5.0;-11.0;-22.0;-5.0;2.0
27/09/2020;Normandy;14;-8.0;7.0;17.0;11.0;4.0;1.0
27/09/2020;Auvergne-Rhône-Alpes;15;-8.0;;27.0;8.0;0.0;3.0
27/09/2020;Nouvelle-Aquitaine;16;-16.0;16.0;17.0;6.0;-7.0;1.0
27/09/2020;Nouvelle-Aquitaine;17;11.0;23.0;88.0;31.0;19.0;1.0
27/09/2020;Centre-Val de Loire;18;-23.0;-11.0;-2.0;3.0;-8.0;3.0
27/09/2020;Nouvelle-Aquitaine;19;-17.0;1.0;9.0;18.0;-8.0;2.0
27/09/2020;Bourgogne-Franche-Comté;21;-33.0;-10.0;-36.0;-18.0;-8.0;4.0
27/09/2020;Brittany;22;3.0;11.0;63.0;35.0;10.0;0.0
27/09/2020;Nouvelle-Aquitaine;23;-11.0;;8.0;17.0;0.0;3.0
27/09/2020;Nouvelle-Aquitaine;24;-4.0;-4.0;39.0;-4.0;3.0;1.0
27/09/2020;Bourgogne-Franche-Comté;25;-26.0;-11.0;-18.0;-10.0;-5.0;3.0
27/09/2020;Auvergne-Rhône-Alpes;26;-15.0;1.0;36.0;22.0;-3.0;2.0
27/09/2020;Normandy;27;-20.0;-14.0;39.0;27.0;-9.0;3.0
27/09/2020;Centre-Val de Loire;28;-16.0;-10.0;14.0;-7.0;-6.0;2.0
27/09/2020;Brittany;29;1.0;13.0;72.0;25.0;8.0;0.0
27/09/2020;Occitanie;30;-3.0;7.0;47.0;2.0;2.0;1.0
27/09/2020;Occitanie;31;-36.0;-14.0;-33.0;-21.0;-9.0;3.0
27/09/2020;Occitanie;32;-8.0;-1.0;30.0;;4.0;2.0
27/09/2020;Nouvelle-Aquitaine;33;-23.0;-9.0;2.0;-19.0;-6.0;2.0
27/09/2020;Occitanie;34;-14.0;5.0;5.0;-1.0;4.0;2.0
27/09/2020;Brittany;35;-14.0;-10.0;37.0;-5.0;0.0;0.0
27/09/2020;Centre-Val de Loire;36;-22.0;-9.0;29.0;25.0;-2.0;2.0
27/09/2020;Centre-Val de Loire;37;-26.0;-6.0;2.0;-4.0;-11.0;2.0
27/09/2020;Auvergne-Rhône-Alpes;38;-36.0;-14.0;-29.0;-35.0;-12.0;3.0
27/09/2020;Bourgogne-Franche-Comté;39;-26.0;-15.0;-14.0;-5.0;-9.0;3.0
27/09/2020;Nouvelle-Aquitaine;40;9.0;6.0;71.0;-5.0;16.0;2.0
27/09/2020;Centre-Val de Loire;41;-7.0;-16.0;46.0;13.0;-5.0;2.0
27/09/2020;Auvergne-Rhône-Alpes;42;-24.0;-14.0;-16.0;-10.0;-10.0;4.0
27/09/2020;Auvergne-Rhône-Alpes;43;-11.0;1.0;28.0;57.0;6.0;2.0
27/09/2020;Pays de la Loire;44;-17.0;2.0;56.0;0.0;12.0;-1.0
27/09/2020;Centre-Val de Loire;45;-26.0;-15.0;1.0;-2.0;-5.0;3.0
27/09/2020;Occitanie;46;-11.0;25.0;39.0;159.0;0.0;3.0
27/09/2020;Nouvelle-Aquitaine;47;-15.0;6.0;21.0;4.0;5.0;2.0
27/09/2020;Occitanie;48;36.0;;98.0;;12.0;
27/09/2020;Pays de la Loire;49;-17.0;-6.0;17.0;5.0;-8.0;0.0
27/09/2020;Normandy;50;4.0;7.0;64.0;15.0;13.0;0.0
27/09/2020;Grand Est;51;-23.0;-10.0;-11.0;-11.0;-6.0;2.0
27/09/2020;Grand Est;52;-22.0;-3.0;0.0;-8.0;7.0;2.0
27/09/2020;Pays de la Loire;53;-21.0;-6.0;20.0;10.0;-5.0;0.0
27/09/2020;Grand Est;54;-30.0;-16.0;-13.0;-10.0;-6.0;3.0
27/09/2020;Grand Est;55;-9.0;;18.0;-12.0;-2.0;2.0
27/09/2020;Brittany;56;2.0;20.0;60.0;29.0;14.0;-1.0
27/09/2020;Grand Est;57;-29.0;-20.0;21.0;-10.0;-8.0;2.0
27/09/2020;Bourgogne-Franche-Comté;58;-21.0;-7.0;18.0;-1.0;-3.0;3.0
27/09/2020;Hauts-de-France;59;-33.0;-15.0;-5.0;-22.0;-8.0;3.0
27/09/2020;Hauts-de-France;60;-21.0;-14.0;-5.0;-30.0;-8.0;3.0
27/09/2020;Normandy;61;-20.0;-6.0;30.0;;-6.0;1.0
27/09/2020;Hauts-de-France;62;-29.0;-15.0;-15.0;-9.0;-6.0;3.0
27/09/2020;Auvergne-Rhône-Alpes;63;-27.0;-11.0;-19.0;-14.0;-9.0;3.0
27/09/2020;Nouvelle-Aquitaine;64;-15.0;1.0;32.0;4.0;1.0;3.0
27/09/2020;Occitanie;65;-27.0;-17.0;-24.0;31.0;-7.0;2.0
27/09/2020;Occitanie;66;-21.0;-5.0;18.0;6.0;6.0;3.0
27/09/2020;Grand Est;67;-20.0;-3.0;-10.0;-13.0;-5.0;2.0
27/09/2020;Grand Est;68;-17.0;-5.0;2.0;-41.0;-4.0;2.0
27/09/2020;Auvergne-Rhône-Alpes;69;-40.0;-16.0;-45.0;-21.0;-10.0;4.0
27/09/2020;Bourgogne-Franche-Comté;70;-19.0;-4.0;2.0;;-5.0;3.0
27/09/2020;Bourgogne-Franche-Comté;71;-23.0;-18.0;-6.0;-19.0;-8.0;3.0
27/09/2020;Pays de la Loire;72;-19.0;-7.0;8.0;-3.0;-9.0;1.0
27/09/2020;Auvergne-Rhône-Alpes;73;-63.0;-43.0;-61.0;-57.0;-37.0;5.0
27/09/2020;Auvergne-Rhône-Alpes;74;-43.0;-26.0;-47.0;-37.0;-20.0;5.0
27/09/2020;Île-de-France;75;-50.0;-32.0;-54.0;-25.0;-21.0;2.0
27/09/2020;Normandy;76;-23.0;-10.0;-15.0;-8.0;-9.0;3.0
27/09/2020;Île-de-France;77;-27.0;-19.0;-27.0;-11.0;-13.0;3.0
27/09/2020;Île-de-France;78;-23.0;-18.0;-48.0;-14.0;-13.0;3.0
27/09/2020;Nouvelle-Aquitaine;79;-13.0;-5.0;36.0;29.0;-5.0;1.0
27/09/2020;Hauts-de-France;80;-14.0;-5.0;44.0;4.0;-1.0;3.0
27/09/2020;Occitanie;81;-24.0;1.0;-22.0;14.0;-9.0;3.0
27/09/2020;Occitanie;82;-23.0;-7.0;-4.0;24.0;-7.0;3.0
27/09/2020;Provence-Alpes-Côte d'Azur;83;5.0;1.0;38.0;22.0;11.0;2.0
27/09/2020;Provence-Alpes-Côte d'Azur;84;-11.0;9.0;53.0;23.0;-2.0;1.0
27/09/2020;Pays de la Loire;85;12.0;21.0;105.0;34.0;28.0;0.0
27/09/2020;Nouvelle-Aquitaine;86;-19.0;-9.0;10.0;1.0;-5.0;2.0
27/09/2020;Nouvelle-Aquitaine;87;-24.0;-7.0;-6.0;4.0;-4.0;3.0
27/09/2020;Grand Est;88;-20.0;-11.0;10.0;10.0;-2.0;3.0
27/09/2020;Bourgogne-Franche-Comté;89;-21.0;-15.0;16.0;-18.0;-4.0;3.0
27/09/2020;Bourgogne-Franche-Comté;90;-20.0;-4.0;-10.0;-12.0;-9.0;3.0
27/09/2020;Île-de-France;91;-22.0;-16.0;-27.0;-28.0;-16.0;3.0
27/09/2020;Île-de-France;92;-32.0;-15.0;-45.0;-22.0;-20.0;3.0
27/09/2020;Île-de-France;93;-33.0;-16.0;-29.0;-22.0;-21.0;3.0
27/09/2020;Île-de-France;94;-25.0;-16.0;-53.0;-24.0;-21.0;3.0
27/09/2020;Île-de-France;95;-21.0;-18.0;-24.0;-67.0;-16.0;3.0
27/09/2020;Corsica;210;37.0;57.0;189.0;39.0;32.0;4.0
27/09/2020;Corsica;220;19.0;21.0;69.0;88.0;14.0;5.0
28/09/2020;Auvergne-Rhône-Alpes;1;-12.0;1.0;5.0;-4.0;-17.0;5.0
28/09/2020;Hauts-de-France;2;-18.0;-7.0;3.0;0.0;-13.0;4.0
28/09/2020;Auvergne-Rhône-Alpes;3;-15.0;-2.0;14.0;20.0;-14.0;4.0
28/09/2020;Provence-Alpes-Côte d'Azur;4;0.0;11.0;88.0;-38.0;-13.0;2.0
28/09/2020;Provence-Alpes-Côte d'Azur;5;-25.0;-11.0;-12.0;-34.0;-16.0;2.0
28/09/2020;Provence-Alpes-Côte d'Azur;6;-14.0;-3.0;22.0;-15.0;-18.0;4.0
28/09/2020;Auvergne-Rhône-Alpes;7;-2.0;8.0;53.0;-10.0;-10.0;4.0
28/09/2020;Grand Est;8;-8.0;-9.0;31.0;-26.0;-9.0;3.0
28/09/2020;Occitanie;9;-4.0;6.0;53.0;22.0;-7.0;4.0
28/09/2020;Grand Est;10;-12.0;-8.0;23.0;5.0;-9.0;4.0
28/09/2020;Occitanie;11;-7.0;6.0;34.0;16.0;-10.0;4.0
28/09/2020;Occitanie;12;-2.0;4.0;52.0;17.0;-10.0;4.0
28/09/2020;Provence-Alpes-Côte d'Azur;13;-20.0;0.0;22.0;-17.0;-20.0;5.0
28/09/2020;Normandy;14;-7.0;3.0;48.0;1.0;-12.0;2.0
28/09/2020;Auvergne-Rhône-Alpes;15;-1.0;10.0;21.0;-5.0;-7.0;3.0
28/09/2020;Nouvelle-Aquitaine;16;-10.0;2.0;33.0;4.0;-12.0;3.0
28/09/2020;Nouvelle-Aquitaine;17;5.0;5.0;123.0;26.0;-6.0;3.0
28/09/2020;Centre-Val de Loire;18;-10.0;2.0;23.0;-5.0;-15.0;3.0
28/09/2020;Nouvelle-Aquitaine;19;-10.0;4.0;33.0;4.0;-16.0;2.0
28/09/2020;Bourgogne-Franche-Comté;21;-16.0;-2.0;-2.0;-3.0;-17.0;4.0
28/09/2020;Brittany;22;-4.0;5.0;81.0;18.0;-8.0;2.0
28/09/2020;Nouvelle-Aquitaine;23;-2.0;6.0;61.0;-3.0;-9.0;2.0
28/09/2020;Nouvelle-Aquitaine;24;-5.0;6.0;68.0;5.0;-9.0;2.0
28/09/2020;Bourgogne-Franche-Comté;25;-13.0;-3.0;20.0;-2.0;-15.0;4.0
28/09/2020;Auvergne-Rhône-Alpes;26;-7.0;1.0;41.0;8.0;-13.0;4.0
28/09/2020;Normandy;27;-13.0;-3.0;49.0;-2.0;-15.0;3.0
28/09/2020;Centre-Val de Loire;28;-8.0;2.0;30.0;-17.0;-15.0;4.0
28/09/2020;Brittany;29;-5.0;1.0;88.0;20.0;-9.0;3.0
28/09/2020;Occitanie;30;-7.0;4.0;56.0;-5.0;-14.0;3.0
28/09/2020;Occitanie;31;-17.0;-4.0;6.0;-8.0;-24.0;6.0
28/09/2020;Occitanie;32;3.0;4.0;46.0;16.0;-3.0;2.0
28/09/2020;Nouvelle-Aquitaine;33;-11.0;-1.0;34.0;-7.0;-19.0;4.0
28/09/2020;Occitanie;34;-3.0;5.0;47.0;-2.0;-16.0;4.0
28/09/2020;Brittany;35;-13.0;-1.0;64.0;2.0;-16.0;3.0
28/09/2020;Centre-Val de Loire;36;-12.0;1.0;44.0;7.0;-12.0;3.0
28/09/2020;Centre-Val de Loire;37;-10.0;-4.0;56.0;-3.0;-17.0;3.0
28/09/2020;Auvergne-Rhône-Alpes;38;-20.0;-6.0;-5.0;-11.0;-19.0;5.0
28/09/2020;Bourgogne-Franche-Comté;39;-6.0;0.0;30.0;2.0;-13.0;3.0
28/09/2020;Nouvelle-Aquitaine;40;0.0;4.0;118.0;4.0;-7.0;3.0
28/09/2020;Centre-Val de Loire;41;-5.0;-3.0;53.0;-2.0;-16.0;3.0
28/09/2020;Auvergne-Rhône-Alpes;42;-15.0;-6.0;2.0;-7.0;-15.0;5.0
28/09/2020;Auvergne-Rhône-Alpes;43;-3.0;9.0;38.0;39.0;-5.0;3.0
28/09/2020;Pays de la Loire;44;-9.0;-4.0;65.0;-4.0;-16.0;4.0
28/09/2020;Centre-Val de Loire;45;-13.0;-1.0;26.0;0.0;-12.0;4.0
28/09/2020;Occitanie;46;-6.0;17.0;71.0;85.0;-12.0;2.0
28/09/2020;Nouvelle-Aquitaine;47;-4.0;3.0;42.0;5.0;2.0;2.0
28/09/2020;Occitanie;48;12.0;20.0;95.0;15.0;-4.0;3.0
28/09/2020;Pays de la Loire;49;-14.0;-2.0;54.0;18.0;-19.0;2.0
28/09/2020;Normandy;50;3.0;8.0;89.0;1.0;-9.0;3.0
28/09/2020;Grand Est;51;-19.0;-8.0;-8.0;-12.0;-14.0;4.0
28/09/2020;Grand Est;52;-10.0;-2.0;9.0;-3.0;-8.0;4.0
28/09/2020;Pays de la Loire;53;-11.0;-1.0;42.0;1.0;-9.0;2.0
28/09/2020;Grand Est;54;-13.0;-7.0;15.0;-2.0;-17.0;4.0
28/09/2020;Grand Est;55;-13.0;1.0;27.0;-4.0;-8.0;3.0
28/09/2020;Brittany;56;-3.0;4.0;82.0;19.0;-11.0;2.0
28/09/2020;Grand Est;57;-16.0;2.0;7.0;-13.0;-17.0;4.0
28/09/2020;Bourgogne-Franche-Comté;58;-11.0;-1.0;36.0;12.0;-14.0;3.0
28/09/2020;Hauts-de-France;59;-15.0;-7.0;2.0;-14.0;-21.0;4.0
28/09/2020;Hauts-de-France;60;-13.0;-2.0;22.0;-28.0;-16.0;4.0
28/09/2020;Normandy;61;-9.0;-2.0;47.0;11.0;-14.0;1.0
28/09/2020;Hauts-de-France;62;-10.0;-1.0;30.0;-3.0;-14.0;3.0
28/09/2020;Auvergne-Rhône-Alpes;63;-15.0;-5.0;1.0;0.0;-14.0;5.0
28/09/2020;Nouvelle-Aquitaine;64;-7.0;2.0;49.0;5.0;-13.0;3.0
28/09/2020;Occitanie;65;-16.0;-3.0;1.0;19.0;-13.0;3.0
28/09/2020;Occitanie;66;-7.0;7.0;56.0;8.0;-8.0;3.0
28/09/2020;Grand Est;67;-15.0;-10.0;7.0;-7.0;-18.0;3.0
28/09/2020;Grand Est;68;-12.0;-4.0;32.0;-29.0;-13.0;3.0
28/09/2020;Auvergne-Rhône-Alpes;69;-22.0;-10.0;-19.0;-14.0;-24.0;6.0
28/09/2020;Bourgogne-Franche-Comté;70;-7.0;3.0;47.0;-1.0;-14.0;3.0
28/09/2020;Bourgogne-Franche-Comté;71;-10.0;-7.0;19.0;-6.0;-14.0;4.0
28/09/2020;Pays de la Loire;72;-11.0;-5.0;23.0;6.0;-14.0;2.0
28/09/2020;Auvergne-Rhône-Alpes;73;-47.0;-26.0;-51.0;-35.0;-20.0;4.0
28/09/2020;Auvergne-Rhône-Alpes;74;-24.0;-14.0;-17.0;-12.0;-17.0;4.0
28/09/2020;Île-de-France;75;-42.0;-21.0;-42.0;-21.0;-39.0;9.0
28/09/2020;Normandy;76;-12.0;1.0;38.0;-7.0;-16.0;3.0
28/09/2020;Île-de-France;77;-20.0;-4.0;-7.0;-8.0;-21.0;6.0
28/09/2020;Île-de-France;78;-14.0;-2.0;-24.0;-20.0;-26.0;7.0
28/09/2020;Nouvelle-Aquitaine;79;-8.0;-2.0;43.0;11.0;-15.0;3.0
28/09/2020;Hauts-de-France;80;-8.0;4.0;57.0;10.0;-15.0;3.0
28/09/2020;Occitanie;81;-12.0;4.0;-2.0;11.0;-15.0;4.0
28/09/2020;Occitanie;82;-12.0;-5.0;31.0;7.0;-16.0;3.0
28/09/2020;Provence-Alpes-Côte d'Azur;83;0.0;8.0;72.0;13.0;-10.0;3.0
28/09/2020;Provence-Alpes-Côte d'Azur;84;-6.0;3.0;54.0;7.0;-12.0;3.0
28/09/2020;Pays de la Loire;85;3.0;6.0;97.0;17.0;-5.0;2.0
28/09/2020;Nouvelle-Aquitaine;86;-16.0;2.0;50.0;3.0;-10.0;3.0
28/09/2020;Nouvelle-Aquitaine;87;-10.0;0.0;42.0;11.0;-14.0;3.0
28/09/2020;Grand Est;88;-13.0;-5.0;23.0;14.0;-10.0;3.0
28/09/2020;Bourgogne-Franche-Comté;89;-10.0;-1.0;22.0;-7.0;-10.0;4.0
28/09/2020;Bourgogne-Franche-Comté;90;-9.0;-4.0;;-7.0;-15.0;4.0
28/09/2020;Île-de-France;91;-14.0;0.0;-8.0;-22.0;-23.0;6.0
28/09/2020;Île-de-France;92;-27.0;-13.0;-20.0;-27.0;-35.0;9.0
28/09/2020;Île-de-France;93;-25.0;-8.0;-10.0;-19.0;-27.0;6.0
28/09/2020;Île-de-France;94;-22.0;-5.0;-28.0;-22.0;-28.0;7.0
28/09/2020;Île-de-France;95;-14.0;-9.0;-1.0;-54.0;-24.0;6.0
28/09/2020;Corsica;210;42.0;41.0;319.0;26.0;-3.0;3.0
