date,code region,region,gaz,elec,totale,entreprises,professionnels,residentiels,pme
date,code region,region,gaz,elec,totale,entreprises,professionnels,residentiels,pme
2020-03-17,44,Grand-Est,7052.0,5030.0,12082.0,12643750709.0,4143246685.0,18845095771.0,4731503280.0
2020-03-17,52,Pays de la Loire,2368.0,3671.0,6039.0,12643750709.0,4143246685.0,18845095771.0,4731503280.0
2020-03-17,84,Auvergne-Rhône-Alpes,5070.0,7446.0,12516.0,12643750709.0,4143246685.0,18845095771.0,4731503280.0
2020-03-17,76,Occitanie,2198.0,4722.0,6920.0,12643750709.0,4143246685.0,18845095771.0,4731503280.0
2020-03-17,28,Normandie,5236.0,3686.0,8922.0,12643750709.0,4143246685.0,18845095771.0,4731503280.0
2020-03-17,32,Hauts-de-France,8192.0,6267.0,14459.0,12643750709.0,4143246685.0,18845095771.0,4731503280.0
2020-03-18,44,Grand-Est,6686.0,4738.0,11424.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,11,Ile-de-France,7013.0,7634.0,14647.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,53,Bretagne,2020.0,3151.0,5171.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,52,Pays de la Loire,2577.0,3333.0,5910.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,84,Auvergne-Rhône-Alpes,4858.0,6855.0,11713.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,76,Occitanie,1992.0,4565.0,6557.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,32,Hauts-de-France,7230.0,6039.0,13269.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,24,Centre-Val de Loire,1308.0,2165.0,3473.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,93,Provence-Alpes-Côte d'Azur,5562.0,4703.0,10265.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,75,Nouvelle-Aquitaine,2817.0,5087.0,7904.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,27,Bourgogne-Franche-Comté,1781.0,2132.0,3913.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-18,28,Normandie,5047.0,3398.0,8445.0,11713336672.0,3775639087.0,17586933735.0,4462174418.0
2020-03-19,27,Bourgogne-Franche-Comté,1594.0,2002.0,3596.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,76,Occitanie,1733.0,4275.0,6008.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,75,Nouvelle-Aquitaine,2321.0,4617.0,6938.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,84,Auvergne-Rhône-Alpes,3795.0,6580.0,10375.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,32,Hauts-de-France,6910.0,5776.0,12686.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,93,Provence-Alpes-Côte d'Azur,4755.0,4635.0,9390.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,53,Bretagne,1776.0,3032.0,4808.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,44,Grand-Est,5615.0,4374.0,9989.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,24,Centre-Val de Loire,1145.0,2059.0,3204.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,11,Ile-de-France,5893.0,7261.0,13154.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,28,Normandie,4370.0,3280.0,7650.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-19,52,Pays de la Loire,1845.0,3222.0,5067.0,11219523482.0,3623930480.0,16497290664.0,4342102371.0
2020-03-20,53,Bretagne,1889.0,2857.0,4746.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,24,Centre-Val de Loire,1226.0,1981.0,3207.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,28,Normandie,4700.0,3217.0,7917.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,93,Provence-Alpes-Côte d'Azur,3256.0,4487.0,7743.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,11,Ile-de-France,7666.0,6733.0,14399.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,75,Nouvelle-Aquitaine,2066.0,4376.0,6442.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,32,Hauts-de-France,6525.0,5479.0,12004.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,84,Auvergne-Rhône-Alpes,3629.0,6387.0,10016.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,44,Grand-Est,4997.0,4201.0,9198.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,76,Occitanie,1675.0,4211.0,5886.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,27,Bourgogne-Franche-Comté,1569.0,1924.0,3493.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-20,52,Pays de la Loire,1738.0,2978.0,4716.0,10632919685.0,3578803559.0,16419001497.0,4231427845.0
2020-03-21,28,Normandie,4592.0,3407.0,7999.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,44,Grand-Est,6308.0,4122.0,10430.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,27,Bourgogne-Franche-Comté,1906.0,1885.0,3791.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,93,Provence-Alpes-Côte d'Azur,3069.0,4526.0,7595.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,84,Auvergne-Rhône-Alpes,3675.0,6231.0,9906.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,76,Occitanie,1613.0,4214.0,5827.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,75,Nouvelle-Aquitaine,2055.0,4348.0,6403.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,32,Hauts-de-France,6497.0,5733.0,12230.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,53,Bretagne,1755.0,2950.0,4705.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,24,Centre-Val de Loire,1558.0,1982.0,3540.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,52,Pays de la Loire,1936.0,2929.0,4865.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-21,11,Ile-de-France,9192.0,7106.0,16298.0,8473303482.0,3683923973.0,18890883406.0,3635513812.0
2020-03-22,27,Bourgogne-Franche-Comté,2239.0,1924.0,4163.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,52,Pays de la Loire,2313.0,3108.0,5421.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,53,Bretagne,1940.0,2938.0,4878.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,11,Ile-de-France,10344.0,7800.0,18144.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,28,Normandie,4671.0,3440.0,8111.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,44,Grand-Est,6863.0,4547.0,11410.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,75,Nouvelle-Aquitaine,2085.0,4256.0,6341.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,84,Auvergne-Rhône-Alpes,4176.0,6032.0,10208.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,24,Centre-Val de Loire,1776.0,2173.0,3949.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,32,Hauts-de-France,6564.0,5699.0,12263.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,76,Occitanie,1545.0,4130.0,5675.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-22,93,Provence-Alpes-Côte d'Azur,3116.0,4425.0,7541.0,7822387971.0,3698363609.0,20451232089.0,3204170778.0
2020-03-23,28,Normandie,4742.0,3435.0,8177.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,24,Centre-Val de Loire,1918.0,2305.0,4223.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,75,Nouvelle-Aquitaine,2160.0,4276.0,6436.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,27,Bourgogne-Franche-Comté,2441.0,2031.0,4472.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,84,Auvergne-Rhône-Alpes,4863.0,6334.0,11197.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,76,Occitanie,1579.0,4066.0,5645.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,53,Bretagne,1964.0,3067.0,5031.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,11,Ile-de-France,10580.0,8087.0,18667.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,93,Provence-Alpes-Côte d'Azur,4094.0,4426.0,8520.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,32,Hauts-de-France,7653.0,5736.0,13389.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,44,Grand-Est,7384.0,4732.0,12116.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-23,52,Pays de la Loire,2165.0,3329.0,5494.0,10376871029.0,3863304896.0,19734028070.0,4422990583.0
2020-03-24,84,Auvergne-Rhône-Alpes,5550.0,6816.0,12366.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,11,Ile-de-France,10327.0,8224.0,18551.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,44,Grand-Est,7063.0,4816.0,11879.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,75,Nouvelle-Aquitaine,2419.0,4342.0,6761.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,53,Bretagne,1991.0,2969.0,4960.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,32,Hauts-de-France,7493.0,5944.0,13437.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,27,Bourgogne-Franche-Comté,2506.0,2206.0,4712.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,93,Provence-Alpes-Côte d'Azur,3972.0,4684.0,8656.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,52,Pays de la Loire,2345.0,3211.0,5556.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,76,Occitanie,1835.0,4241.0,6076.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,28,Normandie,4645.0,3456.0,8101.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-24,24,Centre-Val de Loire,1961.0,2356.0,4317.0,10863549788.0,3940310553.0,19952537258.0,4556711650.0
2020-03-25,75,Nouvelle-Aquitaine,2595.0,4527.0,7122.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,28,Normandie,4604.0,3350.0,7954.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,93,Provence-Alpes-Côte d'Azur,4267.0,5235.0,9502.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,76,Occitanie,2056.0,4500.0,6556.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,24,Centre-Val de Loire,1969.0,2369.0,4338.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,53,Bretagne,2098.0,2638.0,4736.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,44,Grand-Est,7023.0,4880.0,11903.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,27,Bourgogne-Franche-Comté,2523.0,2263.0,4786.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,11,Ile-de-France,10103.0,8193.0,18296.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,32,Hauts-de-France,7536.0,5824.0,13360.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,84,Auvergne-Rhône-Alpes,5528.0,7177.0,12705.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-25,52,Pays de la Loire,2450.0,3521.0,5971.0,10913573132.0,3981561976.0,20695855731.0,4510757176.0
2020-03-26,84,Auvergne-Rhône-Alpes,5515.0,7241.0,12756.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,27,Bourgogne-Franche-Comté,2410.0,2253.0,4663.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,52,Pays de la Loire,2600.0,3343.0,5943.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,24,Centre-Val de Loire,1988.0,2422.0,4410.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,53,Bretagne,2183.0,3017.0,5200.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,32,Hauts-de-France,7621.0,5833.0,13454.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,75,Nouvelle-Aquitaine,2936.0,4823.0,7759.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,44,Grand-Est,6831.0,4823.0,11654.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,11,Ile-de-France,10181.0,8179.0,18360.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,28,Normandie,4702.0,3434.0,8136.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,93,Provence-Alpes-Côte d'Azur,3848.0,5527.0,9375.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-26,76,Occitanie,2014.0,4646.0,6660.0,10922723725.0,4056043236.0,21409202076.0,4581474386.0
2020-03-27,76,Occitanie,2262.0,5013.0,7275.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,75,Nouvelle-Aquitaine,3057.0,5185.0,8242.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,44,Grand-Est,5771.0,4783.0,10554.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,27,Bourgogne-Franche-Comté,2139.0,2238.0,4377.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,52,Pays de la Loire,2248.0,3516.0,5764.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,93,Provence-Alpes-Côte d'Azur,3487.0,5278.0,8765.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,53,Bretagne,2013.0,3183.0,5196.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,24,Centre-Val de Loire,1718.0,2475.0,4193.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,28,Normandie,4487.0,3463.0,7950.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,84,Auvergne-Rhône-Alpes,5172.0,7205.0,12377.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,32,Hauts-de-France,6961.0,5854.0,12815.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-27,11,Ile-de-France,8964.0,8254.0,17218.0,10544203495.0,4005219918.0,21043936976.0,4442081692.0
2020-03-28,75,Nouvelle-Aquitaine,2652.0,4940.0,7592.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,76,Occitanie,1744.0,4637.0,6381.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,84,Auvergne-Rhône-Alpes,4079.0,6994.0,11073.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,53,Bretagne,1911.0,3078.0,4989.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,28,Normandie,4569.0,3349.0,7918.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,44,Grand-Est,5188.0,4472.0,9660.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,24,Centre-Val de Loire,1521.0,2316.0,3837.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,27,Bourgogne-Franche-Comté,1720.0,2078.0,3798.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,52,Pays de la Loire,1967.0,3346.0,5313.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,32,Hauts-de-France,6101.0,5623.0,11724.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,93,Provence-Alpes-Côte d'Azur,3484.0,5000.0,8484.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-28,11,Ile-de-France,8981.0,7883.0,16864.0,8330162070.0,3780287356.0,20269087433.0,3616324136.0
2020-03-29,84,Auvergne-Rhône-Alpes,5799.0,6283.0,12082.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,53,Bretagne,2312.0,3075.0,5387.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,24,Centre-Val de Loire,2159.0,2199.0,4358.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,27,Bourgogne-Franche-Comté,2522.0,1847.0,4369.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,11,Ile-de-France,11438.0,7538.0,18976.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,28,Normandie,5004.0,3322.0,8326.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,52,Pays de la Loire,2699.0,3116.0,5815.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,75,Nouvelle-Aquitaine,2842.0,4627.0,7469.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,44,Grand-Est,6680.0,4184.0,10864.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,32,Hauts-de-France,7210.0,5554.0,12764.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,93,Provence-Alpes-Côte d'Azur,3386.0,4728.0,8114.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-29,76,Occitanie,1709.0,4297.0,6006.0,7793316136.0,3834963569.0,22273099081.0,3169621435.0
2020-03-30,44,Grand-Est,8024.0,4728.0,12752.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,84,Auvergne-Rhône-Alpes,6339.0,7145.0,13484.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,76,Occitanie,2068.0,4567.0,6635.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,53,Bretagne,2412.0,3391.0,5803.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,28,Normandie,4863.0,3679.0,8542.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,27,Bourgogne-Franche-Comté,2745.0,2192.0,4937.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,11,Ile-de-France,10956.0,8630.0,19586.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,75,Nouvelle-Aquitaine,3549.0,5292.0,8841.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,24,Centre-Val de Loire,2160.0,2545.0,4705.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,93,Provence-Alpes-Côte d'Azur,3486.0,4647.0,8133.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,32,Hauts-de-France,8406.0,5870.0,14276.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-30,52,Pays de la Loire,3653.0,3607.0,7260.0,10678775788.0,4275787387.0,23727196761.0,4672308382.0
2020-03-31,84,Auvergne-Rhône-Alpes,5968.0,7687.0,13655.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,32,Hauts-de-France,8211.0,5970.0,14181.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,11,Ile-de-France,9718.0,8528.0,18246.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,52,Pays de la Loire,2701.0,3811.0,6512.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,24,Centre-Val de Loire,1892.0,2602.0,4494.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,93,Provence-Alpes-Côte d'Azur,4897.0,4740.0,9637.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,76,Occitanie,2306.0,5036.0,7342.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,44,Grand-Est,7637.0,4923.0,12560.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,75,Nouvelle-Aquitaine,3664.0,5900.0,9564.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,53,Bretagne,2291.0,3475.0,5766.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,28,Normandie,4744.0,3705.0,8449.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-03-31,27,Bourgogne-Franche-Comté,2513.0,2335.0,4848.0,11087331429.0,4178866464.0,22143749531.0,4706471305.0
2020-04-01,84,Auvergne-Rhône-Alpes,5628.0,7492.0,13120.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,24,Centre-Val de Loire,1718.0,2468.0,4186.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,27,Bourgogne-Franche-Comté,2172.0,2241.0,4413.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,44,Grand-Est,6964.0,4864.0,11828.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,76,Occitanie,1901.0,4659.0,6560.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,53,Bretagne,1705.0,3259.0,4964.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,28,Normandie,4425.0,3607.0,8032.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,11,Ile-de-France,8931.0,8220.0,17151.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,75,Nouvelle-Aquitaine,2844.0,5224.0,8068.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,93,Provence-Alpes-Côte d'Azur,5145.0,4865.0,10010.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,52,Pays de la Loire,2096.0,3564.0,5660.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-01,32,Hauts-de-France,7348.0,5835.0,13183.0,10947197212.0,4152622138.0,21457724485.0,4266994522.0
2020-04-02,52,Pays de la Loire,1940.0,3454.0,5394.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,11,Ile-de-France,8466.0,8110.0,16576.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,24,Centre-Val de Loire,1554.0,2377.0,3931.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,28,Normandie,4139.0,3474.0,7613.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,44,Grand-Est,5816.0,4854.0,10670.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,93,Provence-Alpes-Côte d'Azur,3544.0,4930.0,8474.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,84,Auvergne-Rhône-Alpes,4537.0,7076.0,11613.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,53,Bretagne,1615.0,3225.0,4840.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,76,Occitanie,1825.0,4734.0,6559.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,32,Hauts-de-France,6382.0,5787.0,12169.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,27,Bourgogne-Franche-Comté,1988.0,2205.0,4193.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-02,75,Nouvelle-Aquitaine,2441.0,4817.0,7258.0,10920844347.0,4097327394.0,21016575192.0,4274216965.0
2020-04-03,93,Provence-Alpes-Côte d'Azur,4842.0,4992.0,9834.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,52,Pays de la Loire,1629.0,3454.0,5083.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,84,Auvergne-Rhône-Alpes,4513.0,6995.0,11508.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,75,Nouvelle-Aquitaine,2466.0,4883.0,7349.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,53,Bretagne,1449.0,3211.0,4660.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,32,Hauts-de-France,6007.0,5704.0,11711.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,27,Bourgogne-Franche-Comté,1825.0,2018.0,3843.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,24,Centre-Val de Loire,1345.0,2343.0,3688.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,76,Occitanie,1642.0,4535.0,6177.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,28,Normandie,4085.0,3419.0,7504.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,11,Ile-de-France,6985.0,8096.0,15081.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-03,44,Grand-Est,6282.0,4867.0,11149.0,10507234504.0,3987520756.0,19981359735.0,4082082431.0
2020-04-04,44,Grand-Est,4795.0,4453.0,9248.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,53,Bretagne,923.0,2997.0,3920.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,32,Hauts-de-France,4465.0,5516.0,9981.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,84,Auvergne-Rhône-Alpes,3710.0,6939.0,10649.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,75,Nouvelle-Aquitaine,2118.0,4888.0,7006.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,93,Provence-Alpes-Côte d'Azur,2916.0,4809.0,7725.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,76,Occitanie,1636.0,4494.0,6130.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,52,Pays de la Loire,1203.0,3288.0,4491.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,24,Centre-Val de Loire,1128.0,2240.0,3368.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,27,Bourgogne-Franche-Comté,1540.0,2238.0,3778.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,28,Normandie,3645.0,3321.0,6966.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-04,11,Ile-de-France,5967.0,7642.0,13609.0,8297865579.0,3745551220.0,19006295354.0,3320389112.0
2020-04-05,84,Auvergne-Rhône-Alpes,3275.0,6409.0,9684.0,7563741742.0,3450218891.0,17297130462.0,2773112106.0
